,text,topic
8536,@TLRailUK fast 0733 from St Albans to London is boiling. It may be grey outside but no need to have the heating on #immelting,hvac
15953,@TLRailUK faulty screen again. It’s completely blank on the right hand side. How is this helpful? 403034. London to Flitwick. https://t.co/l1OCPi8qJy,announcements
8537,@TLRailUK feel extremely sorry for all the people flying from Luton airport this morning. #thameslink has decided to terminate their Luton service last minute without prior warning! The announcement from the driver was very matter of fact and unapologetic. #shitservice,delays
15954,@TLRailUK feel like I’m in Dubai on this train let me open a few windows oh forgot I can’t,windows
8538,"@TLRailUK feet on seats every day. Is this ok? If not, please DO SOMETHING",seats
8539,@TLRailUK first a delay at London Bridge due to no driver. Now at Slade Green. What’s going on now?,delays
8540,"@TLRailUK first commute in 6 months, delayed for over an hour, packed platform, packed train, communication on expected time of arrivals a joke. At least there is wi fi on your trains that download 1kb an hour so I can crack on with something productive...oh wait no.",wifi
8541,@TLRailUK first time on Thameslink train for many months - am slightly unnerved by the number of passengers removing their masks too talk - I am on the 1.49 from Redhill to Bedford - can you ensure regular announcements are made please,covid
15955,"@TLRailUK first time on your new trains. UGLY, boring, grey ""no design” boxes. Uncomfortable seats. For all the money you spent should be ashamed of yourselves.",seats
8542,"@TLRailUK flush not working and urine on floor like a puddle, train to Bedford carriage number 409129 https://t.co/CeXT0lWfQa",toilets
8543,"@TLRailUK for Key Smartcard users, please explain how you determine a delay has occurred in order for Auto Delay Repay to be activated?",delays
8544,@TLRailUK for crying out loud can you get these trains going. £1.92 delay repay does not cut it!!,delays
8545,@TLRailUK for heavens sake why is your air con making your trains so cold - you're giving passengers sneezing fits every morning - GROSS! 🤧🥶🤬,air conditioning
8546,"@TLRailUK for the 2nd time u emailed effectively calling me a liar & that the train I was on didn’t kick everyone off early & continued its journey. why did whole train disembark@ St Albans, waited 20 mins in the cold& u say the train didn’t do that & arrived 2m early @ st pans?",delays
8547,@TLRailUK for the 6th time this month my 6.30am Rainham to Luton service has been delayed at Dartford because your relief drivers have gone missing. What’s going on?!? Get your act together!,delays
8548,@TLRailUK for the delay repay compensation I travelled between May-end of July but how can I provide evidence if I used an Oyster card? #thameslink,delays
8549,@TLRailUK for the love of God fix your TANNOYS/ANNOUNCEMENT SYSTEM!!!! Every train has this issue I've been on to and forth from Bedford. And don't ask me to give you carriage details. ITS ALL THE TRAINS,announcements
8550,"@TLRailUK for the love of all that is holy can we please get some WiFi/internet on platforms A and B at St. Pancras, its like being plunged into the dark ages when you go down there!!!",none
8551,@TLRailUK found a solution to no seats on the train https://t.co/Z8FcQUe8Q5,none
15096,"@TLRailUK found these Samsung Buds on a seat this morning, should I leave them with my home station? As the individual may have lost them at a station before, the train originated from Cambridge pic.twitter.com/CZMZTBWkYB",none
8552,"@TLRailUK funny how whilst waiting for a delayed train (yet again) out of London Bridge, we have an announcement to advise that the pavement might be slippery because of the rain (no sh#t Sherlock) but no announcement as to why the train is late. Usual lousy customer service",delays
8553,"@TLRailUK get a grip forty minute delay at London Bridge to Peterborough get on train which you then stop at Hitchin I’m sure you don’t realise the pains this brings in YET AGAIN , to the working person who depends and pays for your service . You are a joke !!!!",delays
8554,"@TLRailUK get to BFR 17.35 no 17.42 to SAC 30mins delayed no 17.57 or 18.02 cancelled. 18.32 arrives at 17.46 OK then crawls all way to SAC arriving 18.27 or so. No announcement, nada. Assuming drivers not doing extra shifts today as sunny weekend promised.",delays
8555,"@TLRailUK get to BFR 17.35 no 17.42 to SAC 30mins delayed no 17.57 or 18.02 cancelled. 18.32 arrives at 17.46 OK then crawls all way to SAC arriving 18.27 or so. No announcement, nada. Assuming drivers not doing extra shifts today as sunny weekend promised.",service
8556,@TLRailUK getting ready for the new timetable I see. 18:06 CTK➡️HHE starts off 3 minutes late then goes to delayed and is now running 15 minutes as of 18:16. Happy Friday.,delays
8557,"@TLRailUK getting ‘high’ 🤢 on the fumes in the front carriage... Northbound to Elstree. Charming individual with scuzzy white trainers on seats, phone on loud speaker, and “vaping”.",train_general
8558,"@TLRailUK given all trains to Bedford are delayed with no ETA, why aren’t you running Luton trains further north? How do I get beyond Luton this evening?",delays
8559,@TLRailUK given waiting times are you going to provide heating on your platforms a serious question,station
8560,@TLRailUK going to delay repay the hell out of you! Trains remain a shambles!,delays
8561,@TLRailUK good afternoon I’m on the 1328 from Dartford to Strood service and the automatic announcements aren’t working not good for blind people,none
15956,@TLRailUK good afternoon. I’m in carriage 406103. Just departed SAC. Not 100% what it is but in this carriage made a loud noise that vibrated through the seats. Possible traction motor whine. But way too loud and vibration.,noise
15957,"@TLRailUK good evening 😊 just to let you know, on carriage 411040, next to doors B1 and B2, the door release panel is already smashed. https://t.co/A0wqlOq3ys",vandalism
8562,@TLRailUK good morning Unit 700124 coach 410124 rear set of wheels has really bad wheel flats Very noisy and bad vibration and getting worse The unit is on 9T03 heading towards Brighton,noise
15958,@TLRailUK good morning all. I’m in the 06.22 BDM to LGW in carriage 407142 the WiFi keeps dropping out and when saying connected it won’t open anything. James,wifi
15959,@TLRailUK good morning all. I’m on the 06.22 BDM to LGW in carriage 406128. Not important but thought you should know the WiFi isn’t working. Hope you have a good day,wifi
8563,@TLRailUK good morning all. On the 07.22 BDM to littlehampton service. The disability toilet has been showing in use since I got on at 07.15 no one has come out. Not sure if a problem or someone actually inside. Just bit concerned.,toilets
8564,@TLRailUK good morning the glass on the doors on carriage 403103 is smashed on the door release https://t.co/LZLi8hLFsd,doors
8565,"@TLRailUK good morning, Hendon platform 2 at the North end one of the station name signs has spray paint graffiti over it.",vandalism
8566,"@TLRailUK good morning, looking at the time table from strood to London st Pancras, there are not many direct trains, if I miss the 5:47 next train is 7:17, is there ticket acceptance on the high speed, without an upgrade purchase please.",tickets/seat_reservations
15960,"@TLRailUK good morning, only just heard about the disruption at London bridge. I was originaĺly aiming to get on the 09:16 train to Horsham at east croydon, travelling to Horley. What is the likelihood of this service being cancelled? It's a good 3+ hours away.",delays
